Order Date,Region,Category,Sales,Profit
2021-01-24,Central,Technology,1163.4,234.14
2023-08-14,South,Furniture,1707.37,280.82
2021-11-07,South,Technology,791.7,227.59
2022-10-26,West,Technology,1042.38,-26.9
2022-03-14,South,Furniture,41.64,4.88
2022-12-07,Central,Office Supplies,1583.31,126.11
2022-02-26,East,Office Supplies,533.79,142.81
2021-11-17,West,Office Supplies,1636.78,-156.73
2022-08-10,South,Technology,545.96,161.42
2023-08-05,West,Technology,41.36,3.8
2023-04-29,South,Furniture,326.57,49.06
2021-02-11,East,Technology,1971.65,86.79
2023-07-28,West,Technology,653.21,157.43
2022-01-22,South,Office Supplies,235.47,29.39
2023-06-29,East,Technology,255.14,42.13
2022-12-17,Central,Technology,634.48,101.24
2022-03-07,South,Technology,94.54,4.31
2022-07-08,East,Furniture,1032.75,-71.88
2023-03-11,East,Technology,443.21,98.87
2022-03-02,West,Furniture,1048.24,16.65
2021-01-26,South,Office Supplies,298.71,71.56
2022-01-20,Central,Technology,871.12,124.97
2021-02-25,South,Furniture,1203.88,49.94
2022-09-26,East,Office Supplies,142.76,19.66
2021-04-16,Central,Technology,809.52,128.06
2023-04-29,East,Furniture,619.0,113.07
2022-11-01,West,Furniture,495.91,113.53
2022-01-11,South,Office Supplies,1216.98,-43.93
2023-01-13,East,Technology,1185.31,329.11
2023-08-25,East,Technology,1268.79,81.63
2021-11-04,South,Technology,334.59,81.7
2021-04-01,Central,Furniture,585.7,-6.92
2023-03-13,East,Technology,435.16,-38.46
2021-04-20,South,Furniture,1090.2,141.0
2022-08-08,West,Furniture,932.91,27.86
2021-12-06,West,Office Supplies,673.98,198.01
2023-09-06,South,Furniture,1576.31,-91.77
2021-12-22,East,Office Supplies,206.07,-16.71
2021-06-17,South,Office Supplies,1950.3,-159.91
2022-07-11,South,Technology,250.76,-3.32
2023-06-24,East,Office Supplies,1550.68,204.19
2021-04-15,Central,Technology,749.1,76.58
2021-05-30,Central,Office Supplies,1733.22,69.38
2021-05-26,West,Furniture,166.86,-10.76
2022-12-17,Central,Technology,761.95,-4.96
2023-05-24,South,Furniture,684.18,-18.02
2021-10-26,East,Technology,1986.45,393.85
2022-10-08,West,Furniture,1971.39,417.89
2022-12-24,Central,Office Supplies,395.81,83.44
2023-12-08,South,Technology,1267.29,364.49
2022-09-30,West,Technology,1080.33,274.07
2021-08-27,East,Technology,325.66,32.28
2023-10-28,Central,Office Supplies,352.2,23.24
2022-04-09,South,Furniture,1978.72,526.95
2022-03-29,East,Office Supplies,916.41,132.41
2023-02-23,South,Office Supplies,269.09,4.78
2023-06-16,South,Office Supplies,445.28,56.01
2022-01-06,South,Furniture,551.33,163.67
2022-05-02,East,Office Supplies,1031.62,247.37
2021-06-14,West,Technology,684.39,8.56
2021-07-11,South,Office Supplies,920.92,258.95
2022-12-31,West,Furniture,349.67,102.31
2021-08-02,West,Technology,666.92,-5.02
2022-07-28,Central,Furniture,159.23,41.12
2023-08-15,Central,Office Supplies,1781.63,451.25
2022-01-16,West,Furniture,413.53,-34.78
2022-11-04,Central,Technology,1518.66,254.95
2023-03-09,Central,Furniture,712.11,15.75
2021-08-27,West,Technology,959.31,162.93
2022-12-01,East,Technology,596.7,158.38
2022-05-20,Central,Office Supplies,1398.95,139.21
2021-07-21,Central,Office Supplies,1692.2,111.29
2023-07-09,East,Technology,586.81,157.62
2021-02-06,East,Furniture,499.59,144.7
2022-10-06,East,Technology,1369.25,-102.84
2023-02-04,West,Office Supplies,406.4,109.38
2022-12-07,East,Furniture,1286.88,-86.08
2022-06-29,West,Technology,206.97,7.23
2022-06-24,South,Office Supplies,1247.87,255.85
2023-10-14,South,Technology,1036.55,218.52
2022-01-29,East,Technology,245.53,46.73
2023-04-13,East,Technology,1305.23,-110.1
2023-12-02,South,Furniture,904.18,-42.33
2022-08-20,West,Office Supplies,449.89,123.49
2022-01-28,West,Office Supplies,719.7,-48.52
2022-12-01,East,Technology,994.36,-68.19
2022-03-17,East,Technology,201.28,47.15
2023-07-07,East,Technology,1916.07,299.88
2021-11-16,South,Furniture,1337.81,54.4
2022-07-07,Central,Office Supplies,223.02,-7.52
2023-12-31,East,Technology,1649.27,418.37
2022-07-22,West,Office Supplies,658.66,194.58
2023-07-08,Central,Technology,1201.66,-96.15
2021-08-24,West,Office Supplies,568.74,69.18
2023-09-14,Central,Technology,1472.14,6.66
2023-10-30,South,Furniture,1451.56,338.15
2021-03-01,Central,Technology,1113.05,42.77
2023-06-12,West,Technology,497.03,92.37
2021-08-13,Central,Technology,522.33,60.49
2022-12-01,South,Technology,778.07,90.73
2022-08-05,West,Technology,307.12,74.69
2023-09-21,East,Office Supplies,688.56,60.7
2021-06-18,Central,Office Supplies,1375.02,327.58
2023-12-22,West,Furniture,1665.07,75.55
2021-01-14,Central,Technology,678.51,-20.41
2021-06-13,South,Office Supplies,482.51,39.66
2023-01-27,West,Office Supplies,1668.63,165.77
2023-11-18,East,Technology,1783.59,162.94
2022-03-22,East,Technology,831.84,185.78
2022-12-17,Central,Furniture,73.27,9.22
2023-09-03,South,Furniture,1396.02,356.51
2023-03-30,South,Office Supplies,1572.39,166.16
2021-04-14,Central,Furniture,55.69,-0.56
2023-01-12,West,Office Supplies,1198.16,-57.75
2022-03-02,West,Furniture,1184.97,293.1
2022-10-01,Central,Technology,769.84,-59.69
2023-04-30,West,Furniture,1504.54,-79.67
2023-02-08,West,Office Supplies,867.79,-64.68
2021-10-04,West,Furniture,1360.02,94.51
2023-12-25,Central,Office Supplies,1043.89,118.01
2023-06-19,East,Office Supplies,511.96,-47.13
2021-07-07,South,Furniture,1220.87,129.7
2021-04-15,East,Furniture,1479.08,85.05
2022-06-30,West,Office Supplies,1948.33,408.09
2022-01-15,Central,Technology,772.62,179.23
2021-04-20,South,Furniture,147.66,25.69
2022-06-29,West,Office Supplies,1976.18,176.67
2021-12-20,South,Technology,1255.14,-17.0
2023-01-13,South,Office Supplies,1893.97,452.37
2021-11-13,East,Furniture,225.58,8.27
2023-12-25,West,Office Supplies,697.23,29.64
2021-11-29,South,Office Supplies,285.19,75.98
2022-08-15,East,Office Supplies,1674.31,485.95
2023-02-22,Central,Furniture,1763.08,457.08
2022-06-24,South,Technology,1012.6,303.06
2023-01-05,West,Technology,389.48,96.42
2022-09-13,Central,Technology,271.7,49.38
2022-09-11,South,Technology,1184.56,20.76
2023-06-28,South,Furniture,1022.63,287.55
2023-09-19,West,Office Supplies,1395.68,349.83
2021-04-09,South,Technology,624.31,-2.31
2021-11-13,West,Technology,816.69,78.13
2021-05-03,West,Furniture,62.29,-4.48
2023-03-10,West,Office Supplies,1228.08,345.49
2022-04-02,West,Office Supplies,857.82,110.75
2022-06-06,South,Technology,1841.13,-3.53
2022-06-04,Central,Technology,1290.74,21.89
2023-07-06,Central,Office Supplies,809.42,236.56
2022-12-18,East,Furniture,541.91,79.25
2021-11-11,West,Office Supplies,1812.46,123.74
2022-12-10,South,Office Supplies,52.2,5.22
2022-12-11,South,Technology,667.29,-40.42
2023-11-10,East,Furniture,1888.14,-132.15
2022-07-14,Central,Furniture,1314.99,180.26
2023-08-27,South,Furniture,1074.78,112.64
2021-12-22,East,Technology,423.0,18.47
2023-12-14,Central,Furniture,1670.08,211.17
2023-06-09,South,Furniture,424.31,-30.1
2023-03-04,West,Technology,511.54,142.0
2021-09-22,East,Office Supplies,399.87,6.99
2023-09-09,South,Furniture,333.14,-23.75
2023-03-13,East,Office Supplies,1907.56,-61.42
2021-02-12,East,Furniture,1212.02,-74.92
2023-05-12,East,Office Supplies,1282.92,-36.64
2021-12-16,West,Office Supplies,1909.56,127.37
2023-07-01,Central,Technology,476.54,93.03
2021-01-01,Central,Technology,31.72,0.28
2022-08-07,South,Furniture,1205.79,89.68
2022-03-08,West,Furniture,1025.53,278.43
2021-02-22,Central,Technology,965.75,17.7
2023-07-29,South,Furniture,142.52,31.05
2022-06-04,South,Furniture,919.78,-33.92
2021-05-27,East,Technology,589.37,-16.9
2022-09-21,West,Office Supplies,563.64,46.48
2021-10-26,Central,Furniture,460.32,-2.93
2023-02-28,West,Technology,678.41,177.21
2023-04-30,West,Furniture,719.2,-57.32
2021-06-27,Central,Furniture,631.38,87.7
2023-04-22,Central,Technology,1957.93,277.42
2023-05-28,West,Technology,1866.81,-137.38
2023-01-29,South,Furniture,1157.53,223.43
2023-12-28,West,Furniture,1962.49,171.83
2022-03-21,Central,Office Supplies,1982.57,375.16
2022-12-09,West,Office Supplies,724.76,167.25
2022-08-25,Central,Technology,901.47,26.29
2021-05-25,South,Furniture,1918.94,179.99
2021-10-02,West,Technology,1225.08,5.27
2022-05-24,South,Technology,441.6,-8.56
2023-01-23,West,Furniture,1384.97,-138.17
2022-04-22,West,Office Supplies,427.38,122.0
2022-10-28,Central,Technology,691.93,52.84
2022-07-22,East,Technology,470.57,-44.6
2022-06-15,Central,Furniture,505.06,-48.7
2021-06-08,West,Office Supplies,29.22,0.45
2022-11-12,East,Office Supplies,1763.8,-166.55
2021-01-23,East,Furniture,606.06,30.19
2023-12-07,South,Technology,191.02,-14.29
2022-06-09,West,Furniture,192.24,-16.21
2022-12-30,Central,Furniture,1120.92,188.04
2021-05-24,East,Office Supplies,1985.98,521.79
2022-10-30,East,Technology,307.14,19.58
2022-11-12,Central,Technology,217.25,50.99
2023-08-31,Central,Office Supplies,887.84,-78.39
2023-03-10,East,Technology,1135.4,239.66
2021-03-26,Central,Technology,602.87,-45.14
2022-02-20,South,Furniture,618.99,145.7
2022-11-25,East,Furniture,860.46,217.65
2022-04-27,South,Furniture,642.01,137.64
2022-04-01,West,Technology,1832.36,418.33
2023-04-07,South,Technology,103.07,12.84
2021-10-24,Central,Technology,484.45,2.88
2023-08-08,East,Technology,1620.93,254.96
2022-11-11,South,Office Supplies,1671.24,126.71
2022-01-13,Central,Office Supplies,240.88,-23.57
2022-02-25,Central,Technology,1948.05,176.75
2021-04-15,South,Furniture,1392.84,223.52
2021-11-26,East,Furniture,559.73,-52.86
2022-03-15,South,Office Supplies,922.95,137.1
2022-01-17,West,Office Supplies,608.33,97.95
2021-05-18,South,Technology,317.04,-11.65
2023-08-01,South,Technology,596.53,43.21
2023-04-23,East,Technology,1168.58,333.9
2021-09-27,South,Technology,1655.42,419.94
2022-01-31,Central,Technology,739.79,47.59
2023-07-02,East,Furniture,708.85,28.31
2022-04-09,Central,Furniture,946.64,-47.68
2022-03-26,East,Technology,1296.22,-111.38
2021-01-20,West,Furniture,1508.2,28.63
2021-08-27,West,Technology,667.06,184.18
2022-02-22,West,Technology,1180.98,334.74
2023-11-21,South,Office Supplies,790.93,177.97
2021-07-05,West,Furniture,1438.47,58.01
2021-09-10,East,Furniture,346.06,-14.72
2021-01-19,West,Office Supplies,528.71,73.07
2022-12-13,East,Furniture,863.6,136.97
2021-08-11,Central,Office Supplies,1781.04,124.37
2021-01-03,South,Furniture,1155.19,204.07
2023-05-04,Central,Technology,1931.48,383.73
2021-08-16,Central,Office Supplies,224.49,47.87
2023-07-02,West,Technology,931.15,93.97
2022-05-14,West,Technology,849.78,184.11
2022-06-05,West,Furniture,1208.41,-108.53
2022-12-03,Central,Office Supplies,1627.69,280.23
2023-07-06,South,Technology,1686.07,-9.69
2021-10-18,South,Technology,1346.99,11.06
2023-12-13,Central,Office Supplies,1290.24,-81.9
2022-12-16,South,Furniture,1899.08,-43.76
2023-08-06,Central,Technology,779.7,231.42
2022-10-10,Central,Furniture,1668.91,110.41
2023-10-25,South,Office Supplies,1844.58,500.08
2022-11-15,East,Furniture,993.25,-34.61
2023-05-20,East,Office Supplies,1463.62,-26.9
2023-12-07,West,Furniture,766.5,94.38
2021-04-04,South,Furniture,334.58,13.32
2023-07-29,West,Technology,1181.28,186.13
2022-07-14,Central,Furniture,409.01,28.15
2021-08-01,East,Technology,926.05,208.03
2022-03-12,South,Office Supplies,1748.3,126.97
2023-05-02,South,Office Supplies,190.32,24.54
2022-05-23,South,Technology,80.25,2.28
2023-04-16,East,Furniture,1220.83,221.72
2022-10-13,West,Office Supplies,675.5,109.36
2021-07-24,East,Office Supplies,847.52,49.83
2022-01-16,West,Office Supplies,823.31,8.57
2021-03-18,Central,Technology,191.51,27.89
2023-03-27,Central,Office Supplies,27.06,7.5
2023-02-07,West,Office Supplies,1798.88,-84.44
2022-02-14,Central,Office Supplies,451.24,99.11
2021-04-16,Central,Office Supplies,863.64,101.22
2022-07-05,South,Technology,1944.41,214.32
2023-04-06,South,Technology,1656.99,471.7
2021-03-29,East,Furniture,233.7,33.27
2023-05-31,East,Office Supplies,1026.87,238.45
2022-06-24,East,Technology,1465.56,155.04
2021-09-02,South,Furniture,1402.82,-0.08
2022-08-01,East,Furniture,1526.47,271.4
2023-09-09,East,Office Supplies,925.76,249.28
2022-12-18,South,Furniture,368.33,87.11
2021-05-22,West,Technology,940.45,-19.42
2023-06-12,South,Furniture,1302.82,34.86
2021-12-18,West,Furniture,1225.01,130.77
2022-06-29,South,Technology,159.63,20.54
2023-07-02,East,Furniture,148.61,-3.34
2021-06-01,Central,Furniture,1931.21,-15.44
2022-10-15,Central,Furniture,320.57,65.25
2023-08-16,West,Furniture,603.04,115.86
2023-02-02,West,Office Supplies,1539.92,362.93
2022-09-16,West,Office Supplies,831.16,227.05
2022-10-18,Central,Technology,379.3,8.84
2022-03-26,West,Furniture,945.12,230.46
2022-12-22,South,Technology,1146.52,190.79
2021-02-12,South,Office Supplies,916.48,259.46
2021-09-21,Central,Furniture,1839.51,16.24
2023-10-24,South,Furniture,583.7,4.59
2022-08-19,West,Office Supplies,1329.44,241.58
2023-11-06,Central,Furniture,242.34,65.76
2023-12-19,West,Furniture,796.73,183.11
2023-10-10,South,Office Supplies,1487.17,283.78
2021-06-26,West,Technology,465.14,25.55
2021-03-04,Central,Technology,1187.75,222.24
2023-08-16,West,Furniture,323.81,71.38
2023-09-30,South,Office Supplies,223.35,44.96
2022-07-15,East,Technology,1056.0,180.28
2023-08-13,Central,Technology,1356.52,-110.08
2023-04-30,West,Furniture,244.47,40.07
2022-08-27,Central,Technology,1837.2,167.77
2022-08-29,West,Office Supplies,467.03,132.93
2023-04-10,East,Technology,257.55,36.8
2023-01-16,South,Office Supplies,421.34,60.37
2022-07-12,West,Office Supplies,355.75,105.88
2021-03-05,West,Furniture,199.54,-12.48
2023-07-31,East,Technology,1599.72,16.84
2021-09-06,Central,Furniture,1001.16,162.62
2023-07-29,South,Technology,789.27,20.6
2021-06-06,West,Furniture,1902.24,73.16
2023-01-05,West,Furniture,754.6,193.98
2023-09-12,South,Furniture,350.61,46.19
2023-12-26,East,Technology,562.6,-33.11
2022-10-24,Central,Furniture,493.15,12.01
2023-11-10,South,Office Supplies,1007.51,-70.1
2021-02-02,Central,Technology,597.18,73.13
2022-07-12,East,Office Supplies,1041.8,-31.98
2021-03-14,East,Furniture,1345.2,326.68
2023-04-05,South,Furniture,1559.05,204.12
2023-12-15,West,Office Supplies,1426.11,-108.74
2021-03-02,East,Furniture,427.07,8.69
2021-09-29,East,Technology,249.48,36.56
2021-09-03,South,Office Supplies,1094.05,37.42
2022-09-20,South,Technology,413.85,43.57
2022-12-06,South,Technology,188.17,49.63
2022-10-24,East,Technology,1063.65,42.56
2021-11-06,Central,Furniture,667.05,22.91
2022-05-10,East,Furniture,1517.18,345.77
2021-12-04,South,Office Supplies,642.1,17.66
2022-08-02,West,Office Supplies,1957.86,-134.73
2021-01-10,West,Technology,1521.88,-42.04
2021-02-18,South,Furniture,134.23,37.52
2022-09-15,West,Furniture,1027.57,280.85
2023-01-01,East,Furniture,1133.99,-11.43
2023-03-06,Central,Office Supplies,1396.7,169.56
2023-08-29,East,Furniture,1005.64,-45.31
2021-05-13,South,Technology,977.22,166.0
2021-03-24,East,Technology,748.52,-19.37
2021-02-26,West,Technology,557.49,-44.65
2022-01-11,East,Furniture,1893.48,435.42
2021-12-15,Central,Technology,648.84,19.57
2021-09-28,West,Technology,145.57,-8.24
2021-04-21,Central,Office Supplies,351.22,82.03
2023-05-19,Central,Office Supplies,1717.41,352.0
2023-06-06,Central,Furniture,1181.53,205.0
2021-03-17,East,Furniture,1561.99,413.15
2021-11-25,East,Furniture,1621.39,155.15
2021-05-02,East,Furniture,1650.01,-80.48
2021-02-10,East,Furniture,1110.22,-83.78
2023-07-11,West,Office Supplies,370.7,10.15
2022-10-04,East,Office Supplies,313.5,-20.46
2023-11-13,West,Office Supplies,1156.49,132.08
2021-10-06,Central,Technology,745.7,-70.25
2023-02-02,West,Technology,1124.94,87.19
2022-04-14,South,Office Supplies,1006.99,-28.82
2021-01-09,East,Office Supplies,1212.35,57.35
2021-01-13,South,Furniture,83.58,14.21
2023-07-13,West,Office Supplies,85.02,3.43
2023-07-12,East,Furniture,1448.76,52.93
2023-12-12,South,Office Supplies,402.39,119.23
2023-12-11,East,Furniture,1311.35,245.91
2022-10-15,West,Office Supplies,1102.22,116.33
2022-09-13,South,Furniture,1963.95,258.75
2021-07-15,West,Technology,1674.1,247.89
2022-02-21,South,Technology,838.01,-75.56
2022-10-26,Central,Furniture,1240.5,-84.22
2021-05-28,Central,Furniture,252.23,40.28
2023-09-28,Central,Technology,785.04,35.95
2021-12-30,Central,Office Supplies,1473.1,-114.64
2022-02-06,Central,Furniture,1252.89,23.81
2022-08-29,West,Office Supplies,979.25,-46.89
2021-08-17,Central,Technology,369.53,98.49
2022-06-21,West,Technology,1610.23,-30.32
2021-09-25,Central,Furniture,560.87,-23.85
2023-11-01,East,Office Supplies,1644.55,247.45
2021-05-06,Central,Technology,1230.99,133.89
2021-11-02,East,Office Supplies,758.01,98.82
2022-09-20,West,Technology,100.4,7.47
2022-11-20,Central,Furniture,480.19,41.71
2023-11-04,South,Office Supplies,1780.36,376.58
2021-10-08,West,Office Supplies,1639.59,-19.73
2022-03-19,Central,Furniture,1158.21,67.88
2023-04-17,West,Furniture,943.32,267.08
2022-01-24,South,Furniture,1301.34,-31.24
2022-09-09,Central,Furniture,943.17,16.51
2021-05-27,South,Technology,1295.72,-30.29
2022-06-05,Central,Office Supplies,628.66,-57.71
2022-09-22,East,Technology,1680.22,13.33
2022-03-10,West,Furniture,1409.8,-114.78
2021-05-24,South,Technology,673.35,-25.67
2021-10-16,West,Technology,1664.72,75.03
2021-01-14,South,Office Supplies,984.94,-90.33
2021-09-14,West,Office Supplies,365.78,73.59
2023-05-08,West,Office Supplies,173.87,37.94
2023-08-01,West,Furniture,1405.22,90.73
2022-04-09,East,Furniture,1732.94,509.25
2021-09-27,Central,Office Supplies,1618.74,277.77
2022-09-15,East,Technology,1318.19,260.33
2021-03-13,West,Office Supplies,299.92,-6.92
2021-03-15,South,Furniture,206.21,48.45
2021-12-21,West,Technology,703.16,195.49
2022-05-12,Central,Furniture,1712.72,-9.38
2023-09-15,East,Office Supplies,1924.24,335.94
2022-08-03,Central,Office Supplies,497.89,98.97
2023-06-29,South,Technology,1528.95,33.74
2022-01-08,Central,Office Supplies,1156.26,104.07
2021-12-28,East,Furniture,82.98,-5.06
2021-04-03,South,Furniture,1094.97,-33.68
2021-11-20,Central,Furniture,1615.76,-121.78
2022-01-19,East,Technology,566.72,70.31
2022-07-29,East,Furniture,1796.78,269.71
2023-01-06,West,Office Supplies,487.8,129.97
2023-01-07,Central,Technology,171.42,20.03
2021-12-12,South,Furniture,336.68,1.43
2022-12-20,West,Furniture,1677.27,-127.83
2023-02-20,Central,Office Supplies,846.27,214.94
2023-10-17,Central,Office Supplies,1597.95,146.28
2022-10-26,South,Technology,1071.84,208.93
2022-08-23,West,Furniture,971.51,-91.46
2021-01-11,West,Furniture,1617.69,154.09
2021-07-06,South,Office Supplies,858.51,26.0
2022-12-27,West,Technology,1608.02,-141.29
2023-11-05,East,Office Supplies,219.31,46.11
2023-02-17,South,Office Supplies,1279.9,134.6
2022-02-15,Central,Technology,1411.12,46.95
2023-08-14,South,Furniture,1800.21,400.22
2022-08-08,East,Furniture,464.16,36.56
2023-12-12,South,Furniture,1216.36,-119.93
2023-11-18,Central,Technology,877.85,243.85
2022-07-31,Central,Technology,777.89,1.77
2023-11-07,South,Technology,231.29,53.71
2023-09-16,South,Technology,285.78,64.75
2023-01-13,East,Technology,1677.24,-58.79
2021-07-23,East,Office Supplies,1504.51,134.81
2023-12-13,Central,Furniture,777.04,-65.21
2023-09-01,West,Technology,1660.4,69.44
2023-07-29,West,Furniture,179.92,34.62
2023-12-14,West,Technology,1257.05,-6.5
2023-11-21,West,Furniture,1738.99,-92.43
2023-12-18,Central,Office Supplies,1680.95,172.88
2021-04-15,West,Furniture,758.11,87.03
2021-09-10,West,Furniture,1495.56,254.74
2021-10-22,South,Technology,866.39,176.44
2022-10-30,West,Furniture,1683.47,300.2
2022-07-03,South,Office Supplies,1070.91,255.05
2022-09-23,Central,Office Supplies,1534.42,-16.63
2023-12-27,South,Office Supplies,175.57,22.46
2021-10-26,East,Technology,1188.25,52.33
2021-04-11,South,Technology,1109.56,316.05
2023-12-16,West,Technology,1227.75,93.45
2021-11-28,South,Technology,1397.37,396.69
2023-04-16,South,Technology,1837.86,381.59
2022-01-28,Central,Office Supplies,1575.65,295.25
2023-05-24,Central,Furniture,454.88,43.95
2022-01-16,West,Office Supplies,1655.27,128.04
2021-04-02,East,Technology,261.72,28.95
2022-03-23,East,Office Supplies,1251.95,21.85
2021-04-19,South,Furniture,1767.85,462.83
2021-11-13,East,Technology,220.22,47.95
2022-03-18,Central,Office Supplies,1702.39,375.48
2021-08-06,West,Office Supplies,1601.27,117.31
2022-11-04,West,Furniture,1017.48,-72.82
2021-10-05,Central,Technology,631.62,109.42
2023-10-06,West,Technology,822.77,40.95
2022-07-23,South,Furniture,1937.94,480.94
2023-10-07,West,Furniture,419.36,88.96
2023-05-25,East,Furniture,1167.62,-48.89
2022-04-11,West,Furniture,184.82,26.0
2023-04-19,West,Technology,451.43,79.85
2023-01-24,Central,Technology,1531.37,194.87
2023-04-18,Central,Office Supplies,619.15,65.39
2021-01-30,East,Office Supplies,1971.82,-17.46
2021-12-25,Central,Office Supplies,1011.62,-5.7
2021-03-27,East,Technology,1042.75,216.06
2023-01-17,South,Technology,91.9,-8.5
2021-11-09,East,Technology,1913.92,404.92
2021-12-31,West,Office Supplies,364.98,40.41
2023-06-24,East,Furniture,1085.91,298.07
2022-11-29,South,Furniture,803.44,240.17
2021-05-11,West,Furniture,842.86,139.4
2023-03-14,East,Furniture,1293.73,83.97
2023-02-28,Central,Furniture,1330.94,119.83
2021-12-17,Central,Technology,325.49,-5.96
2021-06-29,Central,Office Supplies,1009.18,-60.86
2023-02-13,East,Furniture,1585.15,208.46
2022-05-25,East,Furniture,897.71,199.47
2021-12-31,South,Furniture,348.29,1.64
2023-09-08,West,Technology,640.17,43.44
2021-12-19,West,Furniture,440.51,53.7
2023-03-11,West,Office Supplies,269.12,70.82
2022-02-16,West,Technology,767.61,-34.2
2023-01-05,East,Technology,1091.05,-5.72
2023-09-08,East,Technology,164.05,43.87
2021-04-28,South,Furniture,1215.57,-102.33
2022-04-27,West,Furniture,1986.19,322.65
2021-07-11,East,Furniture,1928.97,300.55
2022-08-14,East,Furniture,1661.76,88.57
2022-08-13,East,Office Supplies,547.36,47.77
2022-10-21,East,Technology,64.37,15.58
2021-04-17,West,Furniture,1670.41,-56.81
2022-01-17,West,Office Supplies,130.33,-0.96
2023-02-22,East,Technology,427.14,44.82
2022-01-25,Central,Technology,1098.02,70.16
2021-09-01,South,Technology,373.19,48.42
2022-08-08,West,Furniture,1670.9,448.36
2023-05-19,West,Technology,1558.78,415.95
2022-04-13,Central,Furniture,1516.42,-12.12
2023-05-16,West,Office Supplies,1635.93,34.12
2023-07-23,Central,Technology,455.01,-16.0
2022-08-27,Central,Office Supplies,1463.21,396.7
2023-10-12,East,Furniture,723.46,42.79
2023-05-10,West,Furniture,1340.35,107.07
2021-01-13,South,Furniture,261.6,57.83
2021-10-26,Central,Technology,1417.06,149.06
2023-12-11,South,Technology,1944.77,-101.32
2023-02-26,East,Office Supplies,106.33,7.99
2021-05-29,West,Furniture,205.78,31.32
2021-05-02,East,Office Supplies,264.8,49.7
2022-06-22,East,Furniture,872.52,137.98
2022-01-11,South,Furniture,595.74,-31.17
2021-03-23,South,Office Supplies,1617.7,35.17
2022-05-07,Central,Furniture,958.1,185.32
2021-12-22,West,Office Supplies,979.38,246.88
2023-07-14,East,Technology,1439.74,-116.8
2023-12-04,Central,Office Supplies,736.7,-61.23
2023-10-02,Central,Office Supplies,719.35,113.2
2021-05-03,East,Furniture,1518.71,181.06
2022-12-09,East,Office Supplies,1564.48,-59.24
2021-11-26,Central,Technology,48.51,5.79
2023-09-18,East,Technology,304.71,88.3
2021-11-19,East,Technology,441.93,67.33
2023-02-09,South,Technology,716.17,57.05
2022-03-09,West,Office Supplies,597.07,137.93
2022-12-11,Central,Technology,1343.67,-19.98
2023-03-05,East,Office Supplies,1659.71,109.09
2022-12-13,Central,Office Supplies,400.33,44.48
2022-06-23,West,Furniture,1134.7,115.53
2022-08-24,Central,Office Supplies,748.28,200.83
2021-09-14,Central,Office Supplies,1021.44,17.43
2023-05-21,Central,Furniture,1249.1,-96.68
2023-06-18,South,Technology,1789.33,476.95
2023-03-20,West,Technology,400.74,-5.28
2022-11-08,West,Office Supplies,192.27,9.92
2021-09-28,Central,Furniture,1261.88,141.78
2022-07-04,Central,Office Supplies,800.38,232.39
2022-07-22,West,Office Supplies,342.55,39.09
2023-09-13,East,Technology,251.83,19.92
2021-12-25,South,Furniture,1126.64,150.36
2023-03-09,West,Office Supplies,614.93,177.3
2023-06-06,Central,Technology,1994.9,453.2
2021-07-30,East,Office Supplies,823.68,-26.7
2021-10-14,East,Technology,440.33,97.45
2023-01-13,East,Furniture,1265.12,299.12
2023-11-13,South,Office Supplies,503.62,88.78
2021-10-23,South,Furniture,998.29,162.61
2021-01-06,West,Technology,975.5,74.48
2022-07-04,West,Furniture,918.04,143.84
2022-11-12,West,Furniture,1596.25,311.32
2023-03-06,West,Furniture,448.89,-22.84
2021-07-22,Central,Office Supplies,1810.53,5.31
2021-11-21,South,Technology,1586.85,-35.49
2023-04-05,East,Furniture,679.58,160.71
2021-09-01,Central,Office Supplies,377.59,64.95
2021-11-23,West,Technology,573.48,46.06
2023-09-14,West,Technology,678.62,156.37
2023-12-07,Central,Technology,1122.73,209.63
2023-01-31,East,Furniture,111.81,29.68
2023-11-03,South,Furniture,1830.43,-126.81
2023-06-26,South,Furniture,215.38,22.33
2021-12-31,East,Technology,572.96,104.68
2021-03-14,South,Technology,236.39,-4.02
2023-12-06,West,Furniture,528.21,16.3
2021-10-01,West,Furniture,1678.59,113.46
2021-07-27,West,Technology,1238.05,269.56
2021-05-04,West,Technology,470.1,45.8
2023-10-31,East,Office Supplies,1746.08,169.63
2022-06-27,South,Office Supplies,1605.41,116.16
2021-03-01,South,Furniture,1512.23,-12.95
2023-06-18,Central,Technology,1698.31,457.23
2023-06-05,East,Technology,1246.91,33.82
2023-02-21,South,Office Supplies,1012.85,128.62
2022-03-18,South,Technology,760.39,-30.79
2023-06-30,Central,Furniture,463.05,34.13
2023-10-23,West,Office Supplies,1123.68,293.87
2023-04-12,South,Technology,1781.19,531.13
2023-10-05,West,Technology,1196.08,53.47
2022-09-18,Central,Furniture,1840.82,-70.69
2023-09-25,South,Technology,726.7,18.73
2023-01-04,West,Office Supplies,1396.37,43.14
2021-04-01,East,Office Supplies,1304.36,205.83
2021-06-16,West,Technology,1347.46,132.67
2023-08-17,West,Technology,1297.18,269.01
2021-07-26,West,Technology,458.88,82.84
2023-12-25,West,Technology,304.31,0.16
2022-05-31,East,Office Supplies,1957.68,418.36
2023-01-17,Central,Furniture,109.68,26.21
2021-11-02,West,Office Supplies,946.12,131.85
